"f_proposer_index","f_slot","f_graffiti","f_pool_name"
331609,4876001,"RP-GN v1.6.4","rocket_pool"
312956,4876054,"RP-NL v1.6.3 (no rulers)","rocket_pool"
281786,4876157,"RP-GL v1.6.4","rocket_pool"
313235,4876187,"RP-GN v1.6.4","rocket_pool"
289379,4876210,"RP-GL v1.6.5","rocket_pool"
306757,4876267,"RP-GL v1.6.5","rocket_pool"
257541,4876410,"RP-GL v1.6.4 (Hanna)","rocket_pool"
411847,4876498,"Rocket Pool ⚡️Allnodes","rocket_pool"
265935,4876611,"RP-XL v1.6.5 gw:686479ff4f33","rocket_pool"
434335,4876644,"RP-XT v1.6.4","rocket_pool"
283171,4876804,"RP-NN v1.6.5 (meek was here)","rocket_pool"
331607,4876811,"RP-GN v1.6.4","rocket_pool"
295393,4876868,"RP-GN v1.6.4","rocket_pool"
268144,4877078,"RP-GL v1.6.5 gw:661508ffd58f","rocket_pool"
331625,4877116,"RP-GN v1.6.4","rocket_pool"
405801,4877158,"RP-XT v1.6.4","rocket_pool"
396146,4877164,"Rocket Pool ⚡️Allnodes","rocket_pool"
326575,4877475,"RP-GN v1.6.4","rocket_pool"
313330,4877517,"Rocket Pool ⚡️Allnodes","rocket_pool"
379402,4877709,"RP-BT v1.6.5 gw:660496ffb06e","rocket_pool"
263526,4877786,"Rocket Pool ⚡️Allnodes","rocket_pool"
277375,4877790,"RP-NN v1.6.5 (meek was here)","rocket_pool"
265764,4877876,"Rocket Pool ⚡️Allnodes","rocket_pool"
434358,4877899,"RP-XT v1.6.4","rocket_pool"
271077,4877941,"Rocket Pool ⚡️Allnodes","rocket_pool"
257531,4877975,"RP-GL v1.6.5 gw:657464ff6e34","rocket_pool"
257568,4878013,"RP-GN v1.6.5 (angrydog)","rocket_pool"
312122,4878017,"RP-GN v1.6.4","rocket_pool"
314850,4878111,"RP-GN v1.6.4","rocket_pool"
405773,4878132,"RP-XT v1.6.4","rocket_pool"
313103,4878151,"RP-GN v1.6.4","rocket_pool"
266202,4878259,"Rocket Pool ⚡️Allnodes","rocket_pool"
399487,4878294,"RP-XT v1.6.4","rocket_pool"
412206,4878347,"RP-NL v1.6.5 gw:671506ff9339","rocket_pool"
405432,4878372,"RP-GL v1.6.5","rocket_pool"
331606,4878384,"RP-GN v1.6.4","rocket_pool"
268296,4878409,"RP-GL v1.6.5","rocket_pool"
435282,4878543,"RP-XT v1.6.4","rocket_pool"
432055,4878547,"RP-XT v1.6.4","rocket_pool"
314172,4878665,"RP-GN v1.6.4","rocket_pool"
430358,4878668,"RP-XT v1.6.4","rocket_pool"
267960,4878669,"RP-XL v1.6.5 gw:645472ffcc82","rocket_pool"
434314,4878680,"RP-XT v1.6.4","rocket_pool"
400134,4878684,"RP-NL v1.6.4 (&#127795;)","rocket_pool"
431890,4878709,"RP-BL v1.6.5 (A New World)","rocket_pool"
313640,4878783,"RP-NN v1.6.5 (meek was here)","rocket_pool"
427954,4878797,"RP-GP v1.6.5 (DokiaCapital)","rocket_pool"
267522,4878850,"RP-GL v1.6.5","rocket_pool"
306870,4878871,"RP-GN v1.6.4","rocket_pool"
265492,4878988,"RP-GL v1.6.4","rocket_pool"
403553,4879021,"Started something, thought it","rocket_pool"
326578,4879054,"RP-GN v1.6.4","rocket_pool"
279910,4879163,"RP-BT v1.6.4","rocket_pool"
260857,4879164,"RP-GL v1.6.5 gw:661477ffa676","rocket_pool"
275229,4879174,"RP-GL v1.6.4","rocket_pool"
434344,4879234,"RP-XT v1.6.4","rocket_pool"
436191,4879293,"RP-GL v1.6.5","rocket_pool"
268014,4879296,"RP-GL v1.6.5","rocket_pool"
427960,4879360,"RP-GP v1.6.5 (DokiaCapital)","rocket_pool"
275811,4879363,"RP-GN v1.6.4","rocket_pool"
282279,4879399,"Rocket Pool ⚡️Allnodes","rocket_pool"
435393,4879443,"Rocket Pool ⚡️Allnodes","rocket_pool"
422819,4879482,"Rocket Pool ⚡️Allnodes","rocket_pool"
429595,4879547,"Rocket Pool ⚡️Allnodes","rocket_pool"
422198,4879615,"Rocket Pool ⚡️Allnodes","rocket_pool"
289823,4879622,"RP-GL v1.6.4 (KINGSTU)","rocket_pool"
429656,4879771,"RP-XL v1.6.4 gw:647480ffbb78","rocket_pool"
436115,4879832,"RP-XT v1.6.4","rocket_pool"
307316,4879966,"RP-GN v1.6.4","rocket_pool"
261261,4879992,"RP-GN v1.6.5 gw:667468ff9b74","rocket_pool"
350776,4880016,"RP-GL v1.6.5 gw:649480ffbb77","rocket_pool"
309101,4880030,"RP-GL v1.6.2","rocket_pool"
300027,4880049,"RP-XT v1.6.3","rocket_pool"
263916,4880061,"RP-XT v1.6.3","rocket_pool"
268406,4880156,"RP-GL v1.6.5","rocket_pool"
308849,4880248,"","rocket_pool"
302368,4880286,"RP-GL v1.6.4","rocket_pool"
260605,4880422,"RP-GL v1.6.5 gw:646488ffbe78","rocket_pool"
436227,4880508,"RP-GL v1.6.5","rocket_pool"
430812,4880547,"RP-NT v1.6.5 (Mr T^3)","rocket_pool"
268895,4880578,"RP-GN v1.6.5 gw:687476ffd58f","rocket_pool"
262936,4880627,"RP-GL v1.6.5","rocket_pool"
266929,4880762,"RP-XT v1.6.4","rocket_pool"
275811,4880772,"RP-GN v1.6.4","rocket_pool"
433802,4880790,"dub was here","rocket_pool"
327853,4880882,"RP-GN v1.6.4","rocket_pool"
406692,4880960,"RP-GT v1.6.5 (rock001)","rocket_pool"
436220,4881056,"RP-GL v1.6.5","rocket_pool"
298901,4881063,"RP-BT v1.6.5 gw:660469ffa175","rocket_pool"
430601,4881086,"RP-GL v1.6.5","rocket_pool"
321749,4881118,"RP-GT v1.6.5 (Dude Down Under)","rocket_pool"
330332,4881133,"RP-GN v1.6.4","rocket_pool"
312402,4881144,"RP-GL v1.6.5","rocket_pool"
411308,4881170,"RP-XT v1.6.4","rocket_pool"
388078,4881184,"RP-XL v1.6.4","rocket_pool"
313377,4881269,"RP-GN v1.6.4","rocket_pool"
399488,4881284,"RP-XT v1.6.4","rocket_pool"
430287,4881405,"RP-XT v1.6.4","rocket_pool"
265779,4881602,"RP-GT v1.6.4 (Wuv Fay)","rocket_pool"
277389,4881842,"RP-GT v1.6.5 (-regulator-)","rocket_pool"
429209,4881863,"RP-NN v1.6.5 (<3 Ali&Adrienne)","rocket_pool"
422802,4881994,"RP-BL v1.6.5 (Digiant-rocket01)","rocket_pool"
313373,4882031,"RP-GN v1.6.4","rocket_pool"
271681,4882069,"RP-NN v1.6.5 (meek was here)","rocket_pool"
261325,4882080,"RP-XL v1.6.5 gw:658483fff5ed","rocket_pool"
422198,4882133,"Rocket Pool ⚡️Allnodes","rocket_pool"
312853,4882228,"RP-BL v1.6.4 (Ultraviolet)","rocket_pool"
392668,4882363,"RP-GL v1.6.4 (BOOOOTTTSSS)","rocket_pool"
276885,4882662,"RP-GL v1.6.5 gw:675462ffe6bb","rocket_pool"
397290,4882702,"Rocket Pool ⚡️Allnodes","rocket_pool"
323028,4882741,"RP-GN v1.6.4","rocket_pool"
395806,4882790,"RP-XT v1.6.4","rocket_pool"
276068,4882801,"Rocket Pool ⚡️Allnodes","rocket_pool"
283774,4882821,"RP-NL v1.6.5 gw:674487ff9d74","rocket_pool"
313108,4882950,"RP-GN v1.6.4","rocket_pool"
261329,4883031,"RP-GL v1.6.5 gw:651480ffb877","rocket_pool"
313638,4883051,"RP-NN v1.6.5 (meek was here)","rocket_pool"
351977,4883120,"RP-GL v1.6.4","rocket_pool"
277462,4883153,"RP-NN v1.6.5 gw:650482ffb978","rocket_pool"
308772,4883166,"RP-GL v1.6.5","rocket_pool"
432012,4883207,"RP-XT v1.6.4","rocket_pool"
312087,4883211,"RP-GL v1.6.5","rocket_pool"
411367,4883232,"RP-XT v1.6.4","rocket_pool"
396126,4883353,"RP-GL v1.6.4 (BOOOOTTTSSS)","rocket_pool"
274612,4883354,"Rocket Pool ⚡️Allnodes","rocket_pool"
314205,4883402,"RP-GN v1.6.4","rocket_pool"
272806,4883456,"RP-GN v1.6.4","rocket_pool"
436113,4883460,"RP-XT v1.6.4","rocket_pool"
392696,4883607,"RP-GL v1.6.4","rocket_pool"
314344,4883629,"RP-GN v1.6.4","rocket_pool"
260922,4883653,"RP-GL v1.6.4","rocket_pool"
396295,4865915,"RP-XL v1.6.4 gw:678497ffa470","rocket_pool"
300676,4865927,"RP-GL v1.6.5 gw:645475ff9e45","rocket_pool"
392668,4883982,"RP-GL v1.6.4 (BOOOOTTTSSS)","rocket_pool"
332231,4884034,"RP-GL v1.6.5","rocket_pool"
313408,4883875,"RP-GN v1.6.4","rocket_pool"
423000,4884228,"RP-BT v1.6.5 (fujasonlowery)","rocket_pool"
314298,4883923,"RP-GN v1.6.4","rocket_pool"
267689,4883810,"RP-GL v1.6.4 (boogerface)","rocket_pool"
293619,4883815,"RP-GL v1.6.3 (RP4LIFE)","rocket_pool"
330302,4884247,"Rocket Pool ⚡️Allnodes","rocket_pool"
272828,4884147,"RP-GN v1.6.4","rocket_pool"
271092,4884249,"RP-GL v1.6.5","rocket_pool"
275819,4884382,"RP-GN v1.6.4","rocket_pool"
404852,4884318,"RP-NL v1.6.5 (lol)","rocket_pool"
263921,4884169,"RP-GP v1.6.5","rocket_pool"
309440,4884342,"RP-GL v1.6.4 (Support Ukraine)","rocket_pool"
411406,4884469,"teku/v22.9.1","rocket_pool"
393348,4884770,"RP-GT v1.6.4 gw:672491ffaf7c","rocket_pool"
411701,4884500,"RP-BL v1.6.5","rocket_pool"
267538,4884788,"RP-NL v1.6.5 gw:680503ffd58f","rocket_pool"
425939,4884840,"RP-BL v1.6.3 (3-2-1-liftoff)","rocket_pool"
428097,4884626,"RP-GP v1.6.5 (DokiaCapital)","rocket_pool"
335519,4884662,"Rocket Pool ⚡️Allnodes","rocket_pool"
399949,4884858,"RP-GL v1.6.5 (For the trees)","rocket_pool"
405607,4885458,"RP-GL v1.6.5 (_.*(TVF)*._)","rocket_pool"
260625,4884988,"RP-XL v1.6.4 (I found Serenity)","rocket_pool"
428119,4885001,"RP-GP v1.6.5 (DokiaCapital)","rocket_pool"
260588,4885464,"RP-GL v1.6.5 gw:657474ffa876","rocket_pool"
300435,4885542,"RP-GN v1.6.4","rocket_pool"
261366,4885614,"RP-XL v1.6.4","rocket_pool"
412623,4885734,"RP-NL v1.6.5 (teo)","rocket_pool"
387586,4885687,"RP-GT v1.6.5 gw:684483ff9a77","rocket_pool"
260641,4885328,"Rocket Pool ⚡️Allnodes","rocket_pool"
427135,4885365,"RP-GL v1.6.5 (blyat)","rocket_pool"
287138,4885817,"Rocket Pool ⚡️Allnodes","rocket_pool"
301577,4885914,"RP-GN v1.6.4","rocket_pool"
261288,4885822,"RP-XL v1.6.5 gw:658468ffa375","rocket_pool"
275939,4885830,"RP-NN v1.6.5 (meek was here)","rocket_pool"
267952,4886150,"RP-XL v1.6.5 gw:660501ffb973","rocket_pool"
314884,4885963,"RP-GN v1.6.4","rocket_pool"
353198,4885979,"Rocket Pool ⚡️Allnodes","rocket_pool"
415893,4885986,"RP-GL v1.6.2 (all in baby)","rocket_pool"
410701,4886152,"RP-GL v1.6.5","rocket_pool"
374760,4886216,"RP-GL v1.6.5","rocket_pool"
368576,4886098,"RP-GL v1.6.2 (all in baby)","rocket_pool"
267962,4886111,"RP-XL v1.6.5 gw:644483ffb666","rocket_pool"
301586,4886113,"RP-GN v1.6.4","rocket_pool"
384706,4886261,"RP-GL v1.6.5","rocket_pool"
268586,4886545,"RP-GT v1.6.5 (eltony)","rocket_pool"
332227,4886413,"RP-GL v1.6.5","rocket_pool"
411368,4886416,"RP-XT v1.6.4","rocket_pool"
266451,4886469,"RP-BL v1.6.5","rocket_pool"
267950,4886269,"RP-XL v1.6.5 gw:684496ff8045","rocket_pool"
282773,4886572,"RP-NN v1.6.5 (meek was here)","rocket_pool"
426309,4887048,"RP-XT v1.6.4","rocket_pool"
367675,4886844,"Rocket Pool ⚡️Allnodes","rocket_pool"
267723,4886912,"RP-GL v1.6.5","rocket_pool"
299123,4887226,"Rocket Pool ⚡️Allnodes","rocket_pool"
405778,4886930,"RP-XT v1.6.4","rocket_pool"
405848,4887213,"RP-XT v1.6.4","rocket_pool"
279895,4887227,"RP-BT v1.6.4","rocket_pool"
286763,4887237,"RP-GL v1.6.4","rocket_pool"
367663,4887239,"RP-NL v1.6.2 (Kobe the dog)","rocket_pool"
422799,4887265,"RP-GL v1.6.5 (bonk)","rocket_pool"
270141,4887270,"RP-XT v1.6.3","rocket_pool"
261768,4887325,"RP-GN v1.6.5","rocket_pool"
274277,4887499,"Rocket Pool ⚡️Allnodes","rocket_pool"
343726,4887341,"I miss you Mum","rocket_pool"
271865,4888068,"RP-NN v1.6.5 (meek was here)","rocket_pool"
268351,4887907,"RP-GL v1.6.5","rocket_pool"
412062,4888007,"RP-GN v1.6.5 (BakedEnt da king)","rocket_pool"
426327,4887764,"RP-XT v1.6.4","rocket_pool"
273570,4888096,"Rocket Pool ⚡️Allnodes","rocket_pool"
432012,4888150,"RP-XT v1.6.4","rocket_pool"
261286,4888160,"RP-GL v1.6.5 gw:658491ffc189","rocket_pool"
303853,4888465,"RP-GL v1.6.4","rocket_pool"
276497,4888178,"Rocket Pool ⚡️Allnodes","rocket_pool"
367746,4888184,"RP-GP v1.6.3 (CloudStruct)","rocket_pool"
299515,4888468,"RP-GL v1.6.4","rocket_pool"
411353,4888473,"RP-XT v1.6.4","rocket_pool"
292394,4888475,"RP-GL v1.6.5 (UsingEtherNotDes)","rocket_pool"
260715,4889175,"RP-XT v1.6.3 (slaythehousedown)","rocket_pool"
275938,4888297,"RP-NN v1.6.5 (meek was here)","rocket_pool"
314880,4888620,"RP-GN v1.6.4","rocket_pool"
262945,4888630,"RP-GL v1.6.5","rocket_pool"
332619,4888656,"RP-GL v1.6.5","rocket_pool"
261375,4888991,"Rocket Pool ⚡️Allnodes","rocket_pool"
313044,4889000,"RP-NN v1.6.5 (meek was here)","rocket_pool"
436225,4889086,"RP-GL v1.6.5","rocket_pool"
313407,4889098,"RP-GN v1.6.4","rocket_pool"
428061,4889109,"RP-GP v1.6.5 (DokiaCapital)","rocket_pool"
268141,4888402,"RP-XL v1.6.4 (poop)","rocket_pool"
298902,4888433,"RP-BT v1.6.5 gw:654481ffb675","rocket_pool"
266610,4889187,"RP-XT v1.6.4 gw:672462ffd58f","rocket_pool"
260918,4889223,"RP-GL v1.6.5 gw:672502ff9e6f","rocket_pool"
289378,4889512,"RP-GL v1.6.5","rocket_pool"
299485,4889576,"RP-GL v1.6.4","rocket_pool"
300465,4889359,"RP-GN v1.6.4","rocket_pool"
334025,4889374,"RP-GL v1.6.3","rocket_pool"
308396,4889610,"RP-GN v1.6.4","rocket_pool"
432405,4889641,"RP-XT v1.6.4","rocket_pool"
296529,4889653,"RP-BL v1.6.5 (hollywood)","rocket_pool"
331476,4889664,"RP-GL v1.6.5","rocket_pool"
269182,4889883,"RP-NT v1.6.3 (zaddys here)","rocket_pool"
262581,4889906,"RP-GL v1.6.5 (drzcreation)","rocket_pool"
261715,4889924,"Rocket Pool ⚡️Allnodes","rocket_pool"
303030,4889986,"RP-GL v1.6.5 (wortels)","rocket_pool"
273575,4889736,"Rocket Pool ⚡️Allnodes","rocket_pool"
265538,4890104,"RP-XL v1.6.5 gw:669500ffb170","rocket_pool"
312974,4890113,"RP-GN v1.6.4","rocket_pool"
416792,4890009,"Rocket Pool ⚡️Allnodes","rocket_pool"
273201,4890030,"RP-GN v1.6.4","rocket_pool"
303018,4890154,"RP-BT v1.6.5 gw:680487ffa47b","rocket_pool"
260577,4890165,"RP-GL v1.6.5","rocket_pool"
405803,4890057,"RP-XT v1.6.4","rocket_pool"
299515,4890381,"RP-GL v1.6.4","rocket_pool"
422026,4890227,"RP-XT v1.6.4","rocket_pool"
266965,4890276,"🐼 Merged 🐼","rocket_pool"
325164,4890305,"RP-GL v1.6.3 (rpdarcius)","rocket_pool"
362241,4890307,"Rocket Pool ⚡️Allnodes","rocket_pool"
274277,4890397,"Rocket Pool ⚡️Allnodes","rocket_pool"
267723,4890720,"RP-GL v1.6.5","rocket_pool"
275282,4890527,"RP-GN v1.6.4","rocket_pool"
329586,4890554,"RP-GL v1.6.4","rocket_pool"
312115,4890590,"RP-GN v1.6.4","rocket_pool"
264526,4890982,"Rocket Pool ⚡️Allnodes","rocket_pool"
268330,4890778,"RP-GL v1.6.4 gw:688490ffd58f","rocket_pool"
267699,4890792,"RP-GN v1.6.5","rocket_pool"
411967,4890805,"RP-GN v1.6.5 gw:671470ff9874","rocket_pool"
332616,4890856,"RP-GL v1.6.5","rocket_pool"
343724,4890902,"Rocket Pool ⚡️Allnodes","rocket_pool"
395823,4891041,"RP-XT v1.6.4","rocket_pool"
326647,4891010,"RP-XL v1.6.4 (wocket pool yay)","rocket_pool"
331630,4891102,"RP-GL v1.6.5","rocket_pool"
414144,4891240,"RP-XL v1.6.5 (King Shimmy)","rocket_pool"
416858,4891138,"RP-BL v1.6.5 (D was here)","rocket_pool"
409276,4891142,"RP-GT v1.6.5 (you need a lemma)","rocket_pool"
262310,4891314,"RP-XL v1.6.5 gw:655467ff995e","rocket_pool"
314336,4891372,"RP-GN v1.6.4","rocket_pool"
286800,4891381,"RP-GT v1.6.5 (Lord of Moria)","rocket_pool"
387588,4891253,"RP-GT v1.6.5 gw:651499ffc184","rocket_pool"
397920,4891267,"Rocket Pool ⚡️Allnodes","rocket_pool"
405509,4891297,"Rocket Pool ⚡️Allnodes","rocket_pool"
267943,4891423,"RP-XL v1.6.5 gw:674490ffad7c","rocket_pool"
267672,4891586,"RP-GL v1.6.5 gw:667505ffb166","rocket_pool"
426318,4891448,"RP-XT v1.6.4","rocket_pool"
291063,4891638,"RP-BT v1.6.3 (pantegani)","rocket_pool"
275207,4891528,"RP-GP v1.6.4","rocket_pool"
398741,4891553,"RP-BN v1.6.5 gw:662506ffa245","rocket_pool"
309440,4891663,"RP-GL v1.6.4 (Support Ukraine)","rocket_pool"
279906,4891680,"RP-BT v1.6.4","rocket_pool"
422042,4891877,"RP-XT v1.6.4","rocket_pool"
393682,4891736,"Rocket Pool ⚡️Allnodes","rocket_pool"
313250,4891738,"RP-GL v1.6.5","rocket_pool"
280384,4891760,"Rocket Pool ⚡️Allnodes","rocket_pool"
325123,4891840,"RP-GN v1.6.4","rocket_pool"
314331,4891855,"RP-GL v1.6.5","rocket_pool"
326543,4892004,"RP-GN v1.6.4","rocket_pool"
268913,4892270,"RP-GN v1.6.5","rocket_pool"
431673,4892055,"Rocket Pool ⚡️Allnodes","rocket_pool"
431218,4892121,"RP-GL v1.6.5 gw:673464ff4d30","rocket_pool"
344844,4892277,"RP-GL v1.6.5 (I love you Mini)","rocket_pool"
290022,4892318,"RP-GL v1.6.4","rocket_pool"
432412,4892331,"RP-XT v1.6.4","rocket_pool"
332613,4892361,"RP-GL v1.6.5","rocket_pool"
267701,4892375,"RP-GT v1.6.5 (a|||r)","rocket_pool"
330340,4892389,"RP-GN v1.6.4","rocket_pool"
405845,4892627,"RP-XT v1.6.4","rocket_pool"
418186,4892455,"RP-BL v1.6.5 gw:668499ffb87b","rocket_pool"
405412,4892493,"RP-GT v1.6.4 (phasers to stun)","rocket_pool"
411384,4892653,"RP-XT v1.6.4","rocket_pool"
301584,4892854,"RP-GN v1.6.4","rocket_pool"
314198,4892690,"RP-GN v1.6.4","rocket_pool"
326576,4892864,"RP-GN v1.6.4","rocket_pool"
276013,4892890,"RP-BL v1.6.5 (allsilent)","rocket_pool"
405423,4892810,"RP-BL v1.6.5 (A New World)","rocket_pool"
262710,4892910,"RP-GL v1.6.5 (a|||r)","rocket_pool"
357671,4893106,"RP-XT v1.6.3","rocket_pool"
431218,4893063,"RP-GL v1.6.5 gw:677466ff412e","rocket_pool"
332599,4893124,"RP-GL v1.6.5","rocket_pool"
263386,4893262,"RP-GL v1.6.5","rocket_pool"
285360,4893131,"RP-GL v1.6.5","rocket_pool"
260667,4893180,"RP-GL v1.6.5","rocket_pool"
400132,4893314,"RP-NL v1.6.5 (&#127795;)","rocket_pool"
313216,4893514,"RP-GN v1.6.4","rocket_pool"
417772,4893423,"Rocket Pool ⚡️Allnodes","rocket_pool"
292265,4893614,"RP-XL v1.6.5 gw:643479ff9933","rocket_pool"
261329,4893474,"RP-GL v1.6.5 gw:649490ffbc6f","rocket_pool"
435871,4893792,"RP-XT v1.6.4","rocket_pool"
261335,4893647,"RP-XL v1.6.5 gw:649470ff8d55","rocket_pool"
411362,4893650,"RP-XT v1.6.4","rocket_pool"
268316,4893839,"RP-GL v1.6.5","rocket_pool"
296968,4893679,"RP-GP v1.6.4","rocket_pool"
405793,4893708,"RP-XT v1.6.4","rocket_pool"
260776,4893875,"(o0o Dinochrome Brigade o0o)","rocket_pool"
395350,4894074,"xrchz","rocket_pool"
268555,4894012,"RP-GL v1.6.5","rocket_pool"
426326,4894034,"RP-XT v1.6.4","rocket_pool"
267510,4894038,"RP-GP v1.6.5","rocket_pool"
281289,4894230,"(o0o Dinochrome Brigade o0o)","rocket_pool"
416611,4894232,"Avado Teku","rocket_pool"
300463,4894255,"RP-GN v1.6.4","rocket_pool"
296210,4894089,"Rocket Pool ⚡️Allnodes","rocket_pool"
332836,4894163,"RP-GL v1.6.5","rocket_pool"
275942,4894495,"RP-GL v1.6.2","rocket_pool"
369334,4894353,"RP-GL v1.6.2","rocket_pool"
430221,4894456,"RP-XT v1.6.4","rocket_pool"
392564,4894564,"Rocket Pool ⚡️Allnodes","rocket_pool"
282991,4894572,"RP-GT v1.6.5 (🐼tsunami.eth)","rocket_pool"
422056,4894597,"RP-XT v1.6.4","rocket_pool"
432401,4894829,"RP-XT v1.6.4","rocket_pool"
435881,4894620,"RP-XT v1.6.4","rocket_pool"
354470,4894710,"🐼 Merged 🐼","rocket_pool"
399559,4895025,"RP-XT v1.6.4","rocket_pool"
313462,4894928,"RP-GP v1.6.4 (sushi)","rocket_pool"
409465,4894958,"Rocket Pool ⚡️Allnodes","rocket_pool"
269221,4895001,"RP-GN v1.6.5","rocket_pool"
385812,4895048,"RP-BT v1.6.5","rocket_pool"
430672,4895051,"RP-BP v1.6.5 (chubui)","rocket_pool"
263488,4895289,"Rocket Pool ⚡️Allnodes","rocket_pool"
268279,4895313,"RP-GL v1.6.5 gw:668483ffcba8","rocket_pool"
324998,4895201,"RP Lighthouse","rocket_pool"
406749,4895223,"RP-GP v1.6.5","rocket_pool"
332237,4895314,"RP-GL v1.6.5","rocket_pool"
301586,4895318,"RP-GN v1.6.4","rocket_pool"
395771,4895358,"RP-XT v1.6.4","rocket_pool"
312079,4895261,"RP-GT v1.6.4","rocket_pool"
422046,4895380,"RP-XT v1.6.4","rocket_pool"
367675,4895661,"Rocket Pool ⚡️Allnodes","rocket_pool"
272829,4895435,"RP-GN v1.6.4","rocket_pool"
267950,4895450,"RP-XL v1.6.5 gw:657478ffab65","rocket_pool"
256445,4895466,"RP-NL v1.6.5 gw:673501ff9f70","rocket_pool"
269863,4895511,"RP-GL v1.6.5","rocket_pool"
296968,4895543,"RP-GP v1.6.4","rocket_pool"
325114,4895548,"RP-GN v1.6.4","rocket_pool"
429570,4895851,"RP-GN v1.6.5 (DT)","rocket_pool"
292249,4895860,"RP-GP v1.6.3","rocket_pool"
333910,4895749,"RP-XT v1.6.3","rocket_pool"
405637,4895861,"RP-GL v1.6.5 (_.*(TVF)*._)","rocket_pool"
388645,4895935,"","rocket_pool"
263379,4895779,"RP-XT v1.6.3","rocket_pool"
276501,4895812,"Rocket Pool ⚡️Allnodes","rocket_pool"
262954,4895947,"RP-GN v1.6.5","rocket_pool"
422373,4896126,"RP-GN v1.6.5 (1ac-future)","rocket_pool"
422069,4896132,"RP-XT v1.6.4","rocket_pool"
267718,4896165,"RP-GL v1.6.3 (rpdarcius)","rocket_pool"
262826,4896175,"RP-GN v1.6.5 (m0etorious)","rocket_pool"
434316,4896189,"RP-XT v1.6.4","rocket_pool"
271193,4896201,"Rocket Pool ⚡️Allnodes","rocket_pool"
405417,4896213,"RP-BL v1.6.5 (A New World)","rocket_pool"
422394,4896384,"Rocket Pool ⚡️Allnodes","rocket_pool"
266955,4897237,"RP-GL v1.6.3 (Guncheck's Block)","rocket_pool"
312082,4896271,"RP-GL v1.6.4","rocket_pool"
315095,4896520,"RP-GN v1.6.4","rocket_pool"
302364,4896561,"RP-GN v1.6.4","rocket_pool"
302712,4896591,"Rocket Pool ⚡️Allnodes","rocket_pool"
434810,4896619,"RP-GL v1.6.5 (Stake&Eggs)","rocket_pool"
334025,4896638,"RP-GL v1.6.3","rocket_pool"
355657,4896787,"RP-GL v1.6.5 (MuP BaM !!! <3)","rocket_pool"
299516,4896817,"RP-GL v1.6.4","rocket_pool"
415632,4896844,"Rocket Pool ⚡️Allnodes","rocket_pool"
405989,4896870,"RP-GL v1.6.1 (^Best Blocks^)","rocket_pool"
267619,4896913,"Rocket Pool ⚡️Allnodes","rocket_pool"
432007,4897089,"RP-XT v1.6.4","rocket_pool"
392977,4897111,"RP-GT v1.6.5 (🐼tsunami.eth)","rocket_pool"
425421,4897152,"Rocket Pool ⚡️Allnodes","rocket_pool"
266460,4897180,"RP-GL v1.6.4","rocket_pool"
308858,4897327,"RP-GL v1.6.5","rocket_pool"
430340,4897339,"RP-NN v1.6.5 (<3 Ali&Adrienne)","rocket_pool"
296837,4897365,"RP-GL v1.6.5","rocket_pool"
312918,4897264,"RP-GN v1.6.4","rocket_pool"
393016,4897282,"RP-NN v1.6.5 gw:651473ffa879","rocket_pool"
412311,4897323,"RP Bekin","rocket_pool"
267014,4897686,"RP Nimbus","rocket_pool"
396299,4897473,"RP-XL v1.6.5 gw:674496ffa870","rocket_pool"
267803,4897579,"RP-NL v1.6.5 gw:681465fffffe","rocket_pool"
386682,4897584,"Rocket Pool ⚡️Allnodes","rocket_pool"
370056,4897880,"RP-GL v1.6.5","rocket_pool"
399559,4898172,"RP-XT v1.6.4","rocket_pool"
315035,4897780,"RP-GN v1.6.4","rocket_pool"
334591,4898093,"Rocket Pool ⚡️Allnodes","rocket_pool"
313399,4898105,"RP-GL v1.6.5 gw:658471ffa576","rocket_pool"
405775,4898245,"RP-XT v1.6.4","rocket_pool"
256452,4898445,"RP-BL v1.6.5 (E&A Forever)","rocket_pool"
262318,4898270,"RP-GL v1.6.5 (superphiz)","rocket_pool"
422198,4898295,"Rocket Pool ⚡️Allnodes","rocket_pool"
286800,4898530,"RP-GT v1.6.5 (Lord of Moria)","rocket_pool"
300013,4898547,"RP-XT v1.6.3","rocket_pool"
336189,4898551,"Rocket Pool ⚡️Allnodes","rocket_pool"
266938,4898553,"RP-XT v1.6.4","rocket_pool"
303849,4898679,"RP-GL v1.6.5 gw:683474ff5c46","rocket_pool"
405593,4898653,"RP-GL v1.6.3 (Bamboo Shoots)","rocket_pool"
399574,4898654,"RP-XT v1.6.4","rocket_pool"
292592,4898686,"RP-XL v1.6.4 (saki)","rocket_pool"
422500,4898692,"RP-GL v1.6.5","rocket_pool"
323011,4898734,"RP-GN v1.6.4","rocket_pool"
387588,4898748,"RP-GT v1.6.5 gw:659499ffb26e","rocket_pool"
422070,4898771,"RP-XT v1.6.4","rocket_pool"
308988,4898998,"RP-GN v1.6.4","rocket_pool"
434667,4899089,"RP-XT v1.6.4","rocket_pool"
